task: 4461,1936 | cost: 47.277850502723595
task: 741,4028,2446,2750,4848,1031,2309,4744,935,574,2453,4201,4598,3135 | cost: 1288.7763170037942
task: 3103,2380,5115,2206,2379,127,3243,4991 | cost: 1053.1529974978184
task: 4304,278,2299,1582 | cost: 360.8967145009956
task: 3440,931,3855,2275,2032,2664,1714 | cost: 2383.0180680015474
task: 2815 | cost: 62.79086050199112
task: 4486,1646,3259,3301,2347,4462,2014,953,1133 | cost: 748.1583059998229
task: 4849,2576,2876,4637,1203,3600,4001,1757,975,4652,4534 | cost: 1014.6664890016837
task: 5001,579,474 | cost: 119.21224649995565
task: 553,3752,1064,2275,271,4311,4339,1297,4728,2377,3670 | cost: 1355.808842999977
task: 4580,5108,2364,4350,4016,2921,4841,1565,3671,3811,3653,3773,4097,5034,1445 | cost: 2106.987057002698
task: 3443,1295,3214,1242,3570,4673 | cost: 452.72166999347974
task: 4722,3168,1138,1346,142,2348,1661 | cost: 730.0392450015352
task: 2664,3206,4345,4192,4535,3305,4354,4113,1069,2417,4817,3085,4908,4482,3748 | cost: 1736.793954998575
task: 4098,1602,2760,2292,5015,4196,1682,424,4185,5086,3415,916 | cost: 1649.1041135013802
task: 2128,3661,3495,3911,2051,3035,2847,2473,1099,4363 | cost: 1249.6846540016122
task: 4999,4875,1040,4168,2939,3177,1050,3759,4231,4075,4857,4313,3851,2359,3662 | cost: 1746.691368498432
task: 3067,4344,4650,4894,1785,3218,2552,4959,4531,1955,1104 | cost: 1299.705855002685
task: 2534,1081,1500,2648,2886,1540,2880,4544,2969,1280 | cost: 656.030929996632
task: 2170 | cost: 49.45103299905895
task: 3676,5111,1037,1606 | cost: 140.857081496506
task: 4221,2118,1791,4502,3294,4203,1057,3407 | cost: 635.0649509986397
task: 3312,4472,4826,4199,3651,3760,4898,397,2999,2865,4932 | cost: 489.4059849975747
task: 878,4315,1682,794,3660,4693,2512 | cost: 1562.4801425001351
task: 3228,4964,2944,3749,1950,683,1127,3285 | cost: 287.0689344963466
task: 634,3183,5046,517,644 | cost: 316.046585499862
task: 3983,4820,964,3640,4493,1025 | cost: 399.6304424981645
task: 4179,2909,3254,3274,4229,4911,4394,3763,2701,1366,3678 | cost: 2027.9796784961945
task: 760,1733,479,4887,3846,2521 | cost: 544.5693424990168
task: 4160,869,112,2720,2586 | cost: 552.8172560007079
task: 345,4630,3644,4123 | cost: 904.9819910032966
task: 1981,3111,4020,841,1410,1450,5048,230,3390 | cost: 426.1041989993828
task: 3855,1471,3559 | cost: 523.527296998509
task: 3178,1205,1966,4939,2923,2286 | cost: 500.03041100353585
task: 3370,4100,4914,3123,5027,2853,1938,2261,1137,2710,4855,2416,3133,2064,890 | cost: 761.0282109999389
task: 3360,486 | cost: 58.08308450286859
task: 2502,2681,948 | cost: 296.2124469995615
task: 1617,4905,2327,4084,921,4951,1414,5012 | cost: 803.2373870009906
task: 3029,3838,2748,2099,2823,1542 | cost: 1760.8373789989855
task: 975,1847,1558,1012,3392,2029,4993,2298,4164,1413,3998,3210,1505 | cost: 1080.4922224997426
task: 3079,2498,2596 | cost: 89.65666099902592
task: 4246,2791,3111,4223,3642,1172,2824,1176,4241 | cost: 847.2590509991278
task: 1803,1812,3669,3278,2107 | cost: 1325.3979695000453
task: 3238,4533,3918,4374,1943,3585,984,1953 | cost: 1122.1404960015207
task: 3716,2383,4322,3046,3051 | cost: 370.69694999809144
task: 2463,935,1439,4838,3667,4194,3565 | cost: 1134.1883880013484
task: 2122,1698,3940,1746,931 | cost: 851.1063830010244
task: 4501,1501,2919,4660,1518,1449,3886,4227,251,2572,4329 | cost: 1812.4687439994887
task: 2365,274,3693,1721,4076,194,4264,1423,3549,4800,4806,3463,4793 | cost: 1848.9835984983074
task: 2852,2259,1675,4227,2208,4807,2655 | cost: 533.9418139992631
task: 4735,2823,3904,4060,2524,4605,4723,1541,490,1421,4886,3492 | cost: 339.44430200062925
task: 2173,1588,4546,3931,3579,3719,4991,939,3005,4719,4088,1451,1892,4141 | cost: 1085.0587530003395
task: 59,1346,3927,4263,5026,4860,2364,3053,3360,378,4354,2710,2641,4993,2525 | cost: 2657.527803497942
task: 2683,3722,4718,1273 | cost: 245.11387100210413
task: 4962,909,4241,2606,4209,1567,3711,4563,4182,4488,1204,4792 | cost: 2728.744527499657
task: 5036,3353,4523,809,4655,2730,3699,1707,3866,4037,1711 | cost: 1117.5175224962004
task: 2460,2412,1075,4989,3961,1736,3492,1031,2225,4132,3663,4551 | cost: 2549.838285998703
task: 1707,3438,3579,4307,2242,943,2697,4467,2220,2852 | cost: 3127.3559850014863
task: 2051 | cost: 46.79179400045541
task: 1612,1706,4820,3773,4313,4901,1136 | cost: 811.3467379989743
task: 1268,3319,2283,4273,3034,4674,204,2997,3787,3945 | cost: 454.13634800206637
task: 4754,129,1734 | cost: 2958.7501950009027
task: 3787,4893,4169,4369,2073,2441,586,3291,785 | cost: 931.0914224988665
task: 4299,1289,855,1641,4665,3111,3810,3305,1740,4154 | cost: 742.0072269997036
task: 4533,1811,903,81,4683,2491,564,133,2956 | cost: 1880.7799390015134
task: 1361,4418,133,5066,4713,2494,4317,1526 | cost: 922.554325996316
task: 3275,4211,4055,2987,4474,2178,3276,1283,444,537,4806,2707,4396,1440,146 | cost: 2528.732808001223
task: 1885,34,3798,4838,4503,1049,3673 | cost: 259.80954349870444
task: 4773,3486,3115,2958,2880,473,4765,2857,711,4652,3720 | cost: 1084.00939549756
task: 2586,3248,1746,1319,620,1335,1905,4676,3283,4655,5116,4983 | cost: 729.1257060023781
task: 3245,4011,2893,4426,1442 | cost: 72.3646965016087
task: 3738,1588,767,4915,4860,1879,4890,4460 | cost: 760.4415364985471
task: 2192,5073,3678,4673,1761,4780,4430,4404,3051,1837,3139,3646,940 | cost: 1964.71216250211
task: 4178,2515,2547,2485,4397,2410,4414,4329,1984 | cost: 2090.817838499788
task: 2062,3000,3586,3848,1736,3361,4118,1756,3585,3506,1601 | cost: 4280.18774299926
task: 1489,3248,3266,2088,873 | cost: 970.8823214969016
task: 2569,4145,2866,1549,4386,4035,5116,4406,1906,3639,3213,3404,4117 | cost: 3132.7679115020146
task: 1160,4521,2723,3819,3332,3362 | cost: 337.397911996959
task: 1957,3641,3097,1105,2669,3304,3776,136,2858,4,3617,1881,3234 | cost: 2384.8493110017444
task: 2575,2494,2674,4229,4435,1231,3026,2386,754,549,2928,3316,3419,3344 | cost: 592.0793090008374
task: 4782,4981 | cost: 344.11564800393535
task: 1369,1641,852,4366,2376 | cost: 228.63906500060693
task: 2647,4766,4696,2549,4998 | cost: 345.2268680011912
task: 4831,1157 | cost: 122.88798650115496
task: 3386,2351,2242,2371,5095,1735,1120,4945,3911,5041,184,3410 | cost: 4390.798348998942
task: 3466,2389,4720,4164,2057,5041,3673,1248,4102,3086,3773,3493,2022,4955 | cost: 492.61867699897266
task: 1811,3499,1880,682,2519,4467,4109,3376,2243,4800,1867,5058,1745 | cost: 1284.0964659990277
task: 1984,582,3673,3405,2800,3019,4539 | cost: 515.8951035009522
task: 2651,1760,2770,2820,37 | cost: 438.8088979976601
task: 3463,877,4723,1721,4228,4762,1728,1986,4036 | cost: 3837.7263204965857
task: 2207,1426,1037,1910,2724,2522,2344,4363 | cost: 336.8556630011881
task: 4597,4478,5050,3774,2504,4871,4732,1826,4006,3203,4245 | cost: 871.0110185020312
task: 3533,4942,3868,4393,2505,3975,3813,2575,2838,4654,2199,4485 | cost: 386.1905164994823
task: 1117,5108,3631,68,2341,2997,4949,926 | cost: 2017.5750980015437
task: 3311,3948,2769,2485,1421,2050,2372,5075,3119,3456,886,2617,173 | cost: 2502.1158654999454
task: 684,3259,2088,3680 | cost: 639.7453589997895
task: 995,653,644,1779,4029,2279,478,4148,3238,1891,2616,4518 | cost: 1200.8038464991841
task: 1502,4761,3174 | cost: 188.42384350136854
task: 4260,2645,3097 | cost: 1222.8393139994296
task: 2147,855,1312,3152 | cost: 59.93903350099572
task: 4899,3665,4400,4836,126,1750,1921,3868 | cost: 2206.7178544966737
task: 3915,3800,3789,1000,3742,3868,3866 | cost: 322.69716700102435
task: 2371,679 | cost: 21.199810500547756
task: 1843,2076,2227,176 | cost: 761.7804470028204
task: 2678,1569,2231,3290,3809,2482,1737,4171 | cost: 482.6327390001097
task: 665,3250,2326,1389,3721,4238,516,1851,2235 | cost: 912.0873464999022
task: 3680,3370,3563,915,2922,3402,2035 | cost: 1024.9979684995196
task: 834 | cost: 31.78663700236939
task: 3591,4158,3741,892,4950,4674,3375,3370 | cost: 523.5860899992986
task: 2433,3318,4866,3647,2377,4590,2914 | cost: 203.93711249926127
task: 2061,3515,4613,4783,2262,3995,4440,3730,2842,4081,1749,2300,850 | cost: 752.4842735001585
task: 4070,3238,3046,4285,4508,3712,4541,4205,2544,2654,1341 | cost: 727.5200795011187
task: 3490,1252,2308,4649,3501,2461,4513,4738,1755,4060,520,4962,906 | cost: 1742.5827924998885
task: 3901,4455,3107,107 | cost: 165.5786849987635
task: 4948,2781,2302,1594,567,4333,3713,752,3726 | cost: 825.1711465018161
task: 520,2098,1976,2031,865,3048,5050,4889,2336,585,4499,4627,3313,1430 | cost: 1923.1395380011236
task: 2893,2998,2992,559,2103,4555,1993,4164,4489,1659,4380,928,490,2939 | cost: 1773.043327004416
task: 4612,467,2273,1585,3939,4932,2101,4395,4665,722 | cost: 536.746925998159
task: 1408,1346,3869,1206 | cost: 340.8116534992587
task: 1422 | cost: 108.01830000127666
task: 1724,2778,1511,4069,2604,2394,3776,4878,4629,4187 | cost: 1043.765557500592
task: 3308,4094,2667,2824,1841,1984,4032,199,2106,4671,2582,3548 | cost: 1697.6160179983708
task: 4848,2554,1034,4282,4442,2134 | cost: 994.1174310006318
task: 3421,3603,173,189,3587,4004,4294,4458,3512 | cost: 3099.6475399988412
task: 2718,4502,2437 | cost: 789.2924765001226
task: 3012,4508,3257 | cost: 781.7498190015613
task: 3415,4711,4645,3410,4367,3037,4851,1996,4632,2400,5082 | cost: 1310.8185365017562
task: 3472,2584,3863,3186,4352,473,3953,2630,905,2265,2183,3709,3181 | cost: 4649.655206001626
task: 4763,2199,986,3912,2923,3207,1278,3782 | cost: 381.01567549892934
task: 4204,1631,2959,4346,3794,1902 | cost: 499.20669049970456
task: 4843,1503,3935,4879,2592,4901,952,4571 | cost: 291.4307719984208
task: 3601,892,1574 | cost: 585.0541790023271
task: 5107,5040,2226,3050 | cost: 26.340805499785347
task: 4167,3230,4591,3436,4993,994 | cost: 583.2438170000387
task: 4285,1159 | cost: 1434.480847499799
task: 2528,2514,3696,4951,4716,2491,4440 | cost: 276.48019199841656
task: 3628,2753,154,214,717,2077,2308,3332,3331,2519 | cost: 396.3511024994659
task: 3397,3117,2819,3973,3026,4890,1779,2639,731,1197 | cost: 2275.877017498715
task: 753,3217,3752,4391,2204,3278,4541 | cost: 777.0538459990348
task: 847,2525 | cost: 140.5634820002888
task: 3173,2863,4826,2318,2547,4525,4630,2090,5092,3224,3763,1061,3442 | cost: 952.28843050063
task: 295,2485,1488,2238 | cost: 595.5618449988833
task: 1206,3533 | cost: 176.38202849775553
task: 1450,4785,4789,1289,2919,2624,4806,2119 | cost: 1113.3303905007779
task: 2079,1205,3080,889 | cost: 380.6361115020991
task: 914,556,1166,3277 | cost: 1301.9453720007732
task: 1903,975,1518,3719,3238,3495,4871,1040,3810,4054,4192,1004,1363,2781,2574 | cost: 1763.920486497227
task: 4465,2847,3050,1810,2064,930,4932,2350,2848,2629,3895,2567,3456,4856,4584 | cost: 1094.8810949994368
task: 2265,1919,891,951,3304,2152,5058,4997,1437,1495 | cost: 2081.85336400129
task: 3325,5088,4523,1861,4375,851,2745,1525,4743,2274,3273,2162,4549,2915 | cost: 913.7895265012048
task: 3417,1315,3471,2388,4824,2946,3977,2372,3911,5099,4291,3503,3174,3994,3628 | cost: 966.9701279963192
task: 1214 | cost: 423.14602799524437
task: 2888,2773,4128,4336,3293,3716,3241,1935,2178,4628,952,2565,3874,3820 | cost: 1251.5597474957758
task: 3270,119,661,1538,1358,4470,2180,2205,4239 | cost: 665.5789264987106
task: 1937,794 | cost: 19.948002001910936
task: 984 | cost: 577.8778579988284
task: 3579,3646,4087 | cost: 145.8753534971038
task: 2380,2868,1419,2373,2943,738 | cost: 414.5072010032891
task: 2012,1271,3281,3665,4951,3938,5096,2623,583 | cost: 462.34181700492627
task: 3498,136,1496,3084,4167,5090,2376,1657 | cost: 367.0676440015086
task: 4187,1214,1722,4578,4469,3383,4459 | cost: 1302.9409994996968
task: 1803,1506,761,1235 | cost: 688.7180525009171
task: 3795,2925,175,1922,143,4579,3594,3850,1782,2027,4827,2576,1725,2846 | cost: 1550.693245997536
task: 4684,1812,3287,4156,3444,1642,1419,1179,3733,3027,3128,4599,4209,3884 | cost: 1678.1003460018837
task: 4590,3125,1055,5094,1405,4893,3435,993,2912,1186,1772 | cost: 1101.6713255012291
task: 4238,3578,872,1707,1369,2941 | cost: 2746.0011130024213
task: 1779,3186,3844,3583,3299,592,5050,4204,2962,1531 | cost: 1314.5699314991361
task: 4685,935,357,3726,4488,4584,2857 | cost: 755.7289405012853
task: 4644,4462,1577,4106,3264,3369,5095,947,4105,2950 | cost: 1394.7942180020618
task: 284 | cost: 56.40281100204447
task: 3455,4564,2364,2589 | cost: 782.2348795016296
task: 3552,1416 | cost: 216.6489464980259
task: 403 | cost: 170.9698769991519
task: 2044,4595,2198,1839,5040 | cost: 511.7652140033897
task: 3797,4879,4093,3370,2736,2657,362,4408 | cost: 932.9811894967861
task: 4888,1867,5086,191,5047,2147,3844,3627 | cost: 908.1432259990834
task: 4928,2760,4807,998,1958,983,985,4471,1532,2965,1872,1932,995 | cost: 3082.7070095001545
task: 2011,4697,3034,4411,1172,2603 | cost: 1697.5836494966643
task: 485,2847,2889 | cost: 264.20609849810717
task: 2672,3176,6,298,3786 | cost: 448.6302440018335
task: 3897 | cost: 1.083765000657877
task: 439 | cost: 44.78670749813318
task: 295,4093,3001 | cost: 157.0601554994937
task: 2282 | cost: 6.489116502052639
task: 2504,4650,3715,1334,2254,591 | cost: 344.7025310015306
task: 4760,850,4775 | cost: 12.526738497399492
task: 4418,4705,1321,3735,4614,3621,4624,794,2888,3885,4836,2007,3456 | cost: 655.1142580028682
task: 2095,2673,4202,3549,4213,912,2584 | cost: 2180.2176789969963
task: 4159,4547,1029,2603,4878,3488,2042,3651,3368,1589,3261,4126,2955,1351 | cost: 2814.741979000246
task: 2441,2031,821,558,3034,3817,657,1980,4856 | cost: 902.2522295017552
task: 536,3778 | cost: 19.362515002285363
task: 3233,1427,4430,2158,1754,2543,1881,4948,863,4701,3068,3612 | cost: 887.6127824987634
task: 1601,4145,2927,3163,442,2388,4501 | cost: 639.2333874973701
task: 4552,1390,4145,2039,5116,5104 | cost: 253.49963999906322
task: 2781,2291,3780,2422,2306,3632,4906,2136,2393,3707 | cost: 774.8845790010819
task: 3253,552,2898,2077,4198,4027,1511,2431,2999,1127,4968,2885,4842 | cost: 1562.5908835027076
task: 2515,1366,3628 | cost: 154.15337000013096
task: 3255,3141,4088,3597,1138,3462,1891,2617 | cost: 1872.4545455006592
task: 4321,4208,1415,4313,3338,2047,3329,2807 | cost: 1017.7533215028234
task: 4950,905,497,3649,1622,4471,4885,4860,2667,1630 | cost: 1364.7242094993999
task: 2746,1097,2027,1391,3832,3430,3990,4791,2098,4748,579,2156 | cost: 684.640818501066
task: 3525,281 | cost: 113.5145489970455
task: 4527,2150,2027,4238,1998,3675,1123,3121,4692,3956 | cost: 1692.9496669981745
task: 3931 | cost: 2.294140496815089
task: 2523,2080,2285,3524,3648,1963,1885,3710,665 | cost: 1227.2799974998634
task: 3073,2497,4509,1706,50,2682,2346 | cost: 696.2984910023806
task: 1002,3646,1704 | cost: 128.38839899995946
task: 4673 | cost: 15.251651995640714
task: 2301,2498,1461,3031,3468,1600,1609,2112,3518,5047,1903 | cost: 2001.5654335002182
task: 4477,2274,2343,702,2094,2157 | cost: 677.7209579995542
task: 3471,1015,596,579,4408,3255,4865,4392,1370,1928,4602,4730,3043 | cost: 1920.7500189986604
task: 3270,2044,3781,4992,4815,2554,3354,2993,1881,3714,4768,1559 | cost: 926.06564700327
task: 3919 | cost: 2.4616324990347493
task: 3772,3214 | cost: 24.891450000723125
task: 4108,3705,2791,2441,4932,4857,3373,3084,4337,1551,1839,3441,165,4878 | cost: 2508.696738499566
task: 1993,3140,4125 | cost: 464.4621900006314
task: 1585,184,1619,5042,3316 | cost: 1281.9089104996237
task: 4746,1786,4559,4510,2407,2605,2158,2223,4947,3238,3262,3079,4275,1805 | cost: 3370.9630920020572
task: 4744,4278,858 | cost: 639.3423070003337
task: 4241,3250,8,4139,3651,2190,4327,1408,3543,2657,1524,4968,3604 | cost: 1613.8393709989032
task: 440,369,3427,4233,4663,3711,3456,4924,1052,4604 | cost: 1442.9354195017368
task: 2919,2471 | cost: 134.88667699857615
task: 2813,4326,3657,4016,682,4743,3983 | cost: 110.15215249790344
task: 4047,2136,1617,3564,4939,3061,3542 | cost: 265.8905345015228
task: 4955,4827,2360,4434,675,4477,929,4782,3534,1793,1403,3980,2940 | cost: 708.8411315016856
task: 5061 | cost: 77.70073500068975
task: 2486,5031,3454,1243,1781 | cost: 407.0527790026972
task: 267,735,650,121,3394,3979,1216,2622,4335,5048 | cost: 939.1507210020791
task: 4691,864,4229,1149,2735 | cost: 182.2871229996963
task: 3479,2580,1678,4408,1148,3860 | cost: 971.7523960025574
task: 2105 | cost: 24.76711450071889
task: 246 | cost: 43.65439550019801
task: 2554,4807 | cost: 270.6110639992403
task: 3390,2804,2159,3673 | cost: 239.89466900093248
task: 3529,5010,4164,1967,4890,3603,1434,1188,591,4294,2376,3465,4332 | cost: 1162.6298434966884
task: 2468,1876,143,2131,2039,4190,2794 | cost: 1092.1096470010525
task: 3696,4678,1099,4450,3333,4596,4297,4793,3255,803,4902,5003,1169 | cost: 2341.125993501919
task: 4680,2978,4713,2842,2883,1690,2377,979,3060,3994,4552 | cost: 408.7762900016969
task: 2265,3169,2177,3539,3797,5025,719,4563 | cost: 1564.7629075028817
task: 1859,3277,3275,4475,4759,4004,1529,1635,2981,2027 | cost: 1495.8823020024283
task: 4210,2474,4270,550,3095,3768,786,2898,620,2989,3237,3093,2601 | cost: 2243.346957999165
task: 1768,3573,4258,691,2330,3671 | cost: 2485.3010615006497
task: 2683,140,4050,1785,923,2498 | cost: 719.3118895011139
task: 2059,3419,1604 | cost: 46.421521496085916
task: 2750,803,2875,2405,3661,3392,223 | cost: 1342.0929185012938
task: 4602,2287,569,3042,3474,2519,2162,3884,179,3094 | cost: 894.5724069999414
task: 2644,4447,3901,4004,3440,1148,3490,3294,1535 | cost: 1839.215221003542
task: 2929,1166,3392,2039,3899,4789,2659,209 | cost: 1022.3349540028721
task: 3429,3133,3433,1165,3219,4237,1454,1929,2023,3214,650,2143 | cost: 612.939661998098
task: 565 | cost: 10.782872002891963
task: 3662,4141,3686,3360,2087,4802,2993,4363,929 | cost: 616.1436444999708
task: 2835,1518,868,2041,2769,4271,4976,139,1906 | cost: 1319.1506279981695
task: 85,3133,1019,4148,3769,1847,2375,1719,3827,1787,3781,1528,4878,4381 | cost: 1383.9418624993414
task: 1003,690,3038,1065,886 | cost: 842.2318734992587
task: 3066,3161,1162,652,5001,5081,2395,3909,3438 | cost: 533.3539784987806
task: 1626,905,4162,2576 | cost: 1037.8142734989524
task: 3371,2400,4294,3967,2687,4382,713,521,3191,1062,2426,207 | cost: 2123.689888001536
task: 3626,594,1934,4932,1948,1675,2102,4737,3367 | cost: 401.4242570010538
task: 4979,2751,3623,851,2139,1828,2143,4456,3138,4998,4204,4443,635 | cost: 1339.6857334992092
task: 3117,636,48,116,599 | cost: 873.8550910020422
task: 4041,1804,3266,1355,2763,4440,4278,2448,2552 | cost: 1390.0271844977397
task: 3063,1919,861,382,4376,568,4670,1880 | cost: 726.6400644984969
task: 3566,1163,3312,3465,2834,988,4014,2563,3478,3409,2001 | cost: 1155.5297760023677
task: 143,908,1491,3129,773,997,2387,4772,669,1430,3228,4111 | cost: 1594.2236644987133
task: 5080,2440,2133 | cost: 178.4329304973653
task: 2378,2934,3180,4458,5070,3655,3329,3761,3342,4866,2312 | cost: 627.493048501492
task: 2143,4186,3476 | cost: 577.6098815003934
task: 1041 | cost: 29.044348495517625
task: 1246,2766,3372,3485,3512,4097,1863,2825,4618,3476,4035,4832,1291 | cost: 1334.7715215022617
task: 1874,4039,1452 | cost: 482.37748950123205
task: 2989,5101,1824,3056,4185,2982,1647,2663 | cost: 338.5909325006651
task: 2646,1535,3131,347,1409,107,4918,2656 | cost: 650.6947685011255
task: 551,2580,2740,923,4417,2099,4471,1390,2740,69,3961,1748 | cost: 1655.4527314983716
task: 3491 | cost: 132.62027649761876
task: 1903,1885,4541,3776,3009,2287,2162,917,1112,4619,3743,2376,3541,4938 | cost: 2054.5287929999176
task: 2422,1028,2214,4349,2641,4831 | cost: 676.4258004986914
task: 1713,4012,1697,732,2616,4503,3764,1518,4941,4884 | cost: 794.6129120027763
task: 5098,1006,4846,3538,1372,3336,1673,213,4182 | cost: 711.7224875000829
task: 3016 | cost: 152.66607900048257
task: 4248,3154,565,1962,2246,2707,2371 | cost: 171.04925449530128
task: 3308,2800,3800,497,1679,2676,2675,2934,4328,3028,2836,3088,4844,2280 | cost: 848.3205200027442
task: 3681,3817,4133 | cost: 729.9919600009162
task: 4398,4887,1150 | cost: 212.22444549857755
