task: 2178,2787 | cost: 32.4196390000111
task: 3726,123,3460,1706,670,1396,3781 | cost: 332.7584005000972
task: 4193,4189,4281,2647,14,516 | cost: 1147.2748240003057
task: 878,3973,2681,4659,2138,2986 | cost: 470.4066465001233
task: 3315,4818,4252,2354,3761,4855,1650,48,4504,3586 | cost: 468.4224760003417
task: 2032,3700,1585,457 | cost: 155.41546499935066
task: 2255,2687,4631,4819,3497,2759,3964,3140,2836,4842,2777,638,3356,4417 | cost: 906.3700839997182
task: 3500,3960,4371,4440,425,4609,2259,4155,1493,2002,2562,4865,2545,72,4397 | cost: 2666.1692460002087
task: 4560,4642,1881,3886,4831,3665,2688,3206 | cost: 334.1662559996621
task: 4459,70,2931,520 | cost: 976.7088605003664
task: 808,3728,724,199,4897 | cost: 924.2221105005228
task: 3024,989,4837,2687,2780,4049,2280,3238,4261,3273,2144,3122,4157,636,107 | cost: 549.250606500209
task: 934,4769,2701 | cost: 230.69181800019578
task: 3917,2284,1403,555,3507,1727,3003,4876,2378,3541,950 | cost: 1023.146500000621
task: 902,854 | cost: 26.034114999674784
task: 3058,3344,4565,4611,4576,4607,1292,5125,4454,2048,3214 | cost: 243.02559550051228
task: 1050,3355,2983,4982,1238,4694,3283,3727,4937,4720,3417,2887,2653,1659,3916 | cost: 827.7509760000612
task: 2588,3601,1370,4561 | cost: 470.4851545002384
task: 3582,2034,1430,1796,1767,3366,1521 | cost: 485.48959299932903
task: 4637,3314,834,3609 | cost: 215.60816250075732
task: 3044,2810,4926,1871 | cost: 328.3411265001632
task: 2107,1872,3993,1153,2823,2863,2386,2247,682,3133,3118,2169 | cost: 379.0045134983302
task: 4975,2074 | cost: 370.28376450052747
task: 3709,45,207,1600,3936,206,1503,4735,3461,4304,1578,4270 | cost: 1130.1131529990016
task: 1258,3093,4016,4706,712,490,3625,2685 | cost: 1464.2113955005698
task: 2256 | cost: 176.5952850009853
task: 1158 | cost: 30.42166949944658
task: 881,3718,3724,3280,3414 | cost: 289.2035835002389
task: 3915,4275,1498 | cost: 95.58673449919297
task: 3474,1887,680,660,990,4866,1286,192,4406,2459,3331,109,2300,2646,4315 | cost: 1606.6045115003362
task: 2071,1678,4911,2283 | cost: 99.90752799967595
task: 199,3090,5088,4523,3730,961,3891,2285,3094,5119,2079 | cost: 1012.0565210008863
task: 4866,1284,3741,2937,151,4398,2379,2578,2791,2883 | cost: 1379.2458435000299
task: 3975,3269,144,1427,3660,240,1640 | cost: 812.8358149997439
task: 2411,1819,1151,3186,4568,1900,1246,3113,3417,554 | cost: 1189.7481424994112
task: 4486,3673,4949,4183,1883,3611,1531,2717,1937,4866,3138,620,1975,5027,3509 | cost: 1045.6803915003547
task: 3687,1209 | cost: 20.886392499051
task: 2097 | cost: 7.510176999858231
task: 738,4263,2625,4455,1877 | cost: 352.87660650010366
task: 2433,1504,5103,3832,4826,1870,1842,5052,639,1585,4445 | cost: 622.2037045008619
task: 3300,4756,4516,3602,3973,4438,1745,2863 | cost: 351.0003025012338
task: 1516,4498,4402,2903,1341,4236,2056,5114 | cost: 418.80823299925396
task: 4087 | cost: 2.362434000133362
task: 3751,3439,4150,911,4032 | cost: 360.48677300004783
task: 3689,2544,2543,4171,596 | cost: 155.4749124998125
task: 2948,1681,5130,4977,937,3663,685,1449,3764,2297,3779,2404 | cost: 778.9872425000794
task: 191,3541,4630,76,2319,2221,4891,3774,2513,2693,2170 | cost: 2252.1224364991212
task: 3000,5078,3458,1221,3215,1040,3255,2484,3050,3476,2266 | cost: 714.8852890004491
task: 3771,3643,2944,1821,3264,3173,4215,4614,1437,2407,1599 | cost: 1176.872203500352
task: 2250,1020 | cost: 345.010916499632
task: 1082 | cost: 16.921193500820664
task: 519,2442,3393,2999,4167,2929,4980,3974,3367,2499,4149,1788,929 | cost: 1219.8028334996707
task: 4157,4823,4109,1818,4158,3996,2143,4612,2770,5012,4243,550,3664,1157 | cost: 565.8179305000886
task: 728 | cost: 172.49981550048687
task: 2086,4728,1446,2489,2153,2050 | cost: 194.73219950032217
task: 2742,4135,4082,2380,681,4910,2620,3020,3396,4140,1499,204,2161 | cost: 736.7572624998502
task: 4659,4643,4141,1025,5104,3918,1633,4088,2739,729,3905,2172 | cost: 387.4988454999766
task: 710 | cost: 706.6431859993827
task: 1338 | cost: 8.631618499748583
task: 649,2209,2487,2325,2946,3631,1613,3018,2489,2450,1174,4295,3824 | cost: 425.92515199976333
task: 1085,3873,3552 | cost: 227.84281199983525
task: 3146,3238,3962,4223,2393,3683,4673,4947,4886,162,2691,1669,3687,3610,2283 | cost: 904.4358614992234
task: 4622,5035,5125,4867,662,3620,131,2118,4801,3947,4359,3940,2016,1406,2563 | cost: 980.8512810004686
task: 2619,3442,2885,3797,668,3615,1520 | cost: 276.7449550001402
task: 4936,2352,3635,2681,4326,3152,3406,2118,2820,4456,2937,2013,2849,5080 | cost: 537.016913500338
task: 1451,4107,3170,9,4635 | cost: 438.24114200015174
task: 1677,3406,1720,3470,3495,3806,2735,3269,4443,4626,2299,4977,3955,872,1888 | cost: 2692.5942654997925
task: 5080,4042,3093,3297,4513,2890,4634,516,1083,974,4750 | cost: 692.351306499404
task: 3288,1664,120,3077 | cost: 1401.1551544999747
task: 4958,1281,2300,4151,3052,650,1623,1336,1824,3903,4646,2806,3857,4272,4555 | cost: 583.2054065003831
task: 1602,3511,3829,5084,639,2500,4279,3697,3750,1998,2805,4342,3041,1498,1499 | cost: 1785.8978579988616
task: 2607,4166,75,5036,69,2827,4712,4650,1127,2030,2773,3585 | cost: 1679.2735775006804
task: 4946,4738,2641,3949,1585,1240,4561,917 | cost: 885.824945999957
task: 3351,1772,1069,4733,3986,2982,3190 | cost: 447.72173000001203
task: 2683,1295,4694,1783,2501,3382,490 | cost: 514.5773610001925
task: 4192,4511,4654,3479,69,2412,2170,3737,5078,2775,1503 | cost: 970.5904210004519
task: 2539,3078 | cost: 48.59806250078691
task: 3309,167,84,676,1673,2150,4466,4966,3022,4457,2353 | cost: 1367.485641500025
task: 4334,4886,1986,4785,3791,2199,1890,2562,4029,3456,3315,2369,4509 | cost: 821.1137434991542
task: 425,1496,2683,2627,680,4257,3579,2113,4439,4688 | cost: 766.6313865001939
task: 2391,1914,1253,3728,4647,4158,4295,3581,2156,915,161,1037,2614 | cost: 1933.5597700010112
task: 4423,1162,4690,581,1464 | cost: 261.63216500026465
task: 4330,3525,4540,798,2268,177,3649,2230,4016,4464,5108,3301,2438,786 | cost: 639.5825669997066
task: 1586,3624,3732,1348,3918,2850,3948,1477,3988,4499,3671,5108,4510 | cost: 816.5504314993086
task: 4362,3907,3137,1062,1127,378 | cost: 192.5797630010493
task: 1652,4155,3521 | cost: 202.50419799958763
task: 1853,733,2443,2017,4023,4352,2629,3404,3937 | cost: 1399.3153689998508
task: 2346,413,1540,1912,4670,4877 | cost: 75.58524449996185
task: 1466,4340,2799,3345,3351,1537,905,2330 | cost: 967.4983049999355
task: 12,996,2721,4181,4548,4267,3895,4259,979,854,3714 | cost: 1330.249904500306
task: 4588,2754,5051,4080,4915,4430,1407,2847,1935,564,4392 | cost: 434.11495800137345
task: 4195,3199,1659,1081,2601,535 | cost: 258.03852349963563
task: 2514,3483,1917 | cost: 217.36120950026816
task: 3338,2011,2449,723 | cost: 730.6979285003763
task: 3424,3686,3782 | cost: 288.0265515004794
task: 3432,4069 | cost: 30.620257000009588
task: 3348,1164,3969 | cost: 347.14378850003413
task: 3036,1026,1040,3645,116,4724,2839,2333,5056,3953,2406,2275,2184,4682 | cost: 2427.095409499998
task: 3967,137,3316,971,2352,3208,1827,4997,2156,5022,4521,1648,3459 | cost: 1025.9547195000778
task: 4048,4851,3551,519,4729,4472,3811,3958,1548,1591,5134,12 | cost: 2194.1249610008526
task: 2574 | cost: 22.155909499815607
task: 79,5051,2490,1817,3459,3990,3646,2168,3600,1989,4653,3986 | cost: 1334.7658415004844
task: 2555 | cost: 3.770105000512558
task: 3959,2188,2652,3849,3252,115,1539,2825,497,3536,2002,3219,551 | cost: 427.3815754995667
task: 3245,4467,2951,3560,5010,4859,1312,2497,2549,2901,2127,4437,3530,1902 | cost: 951.9476499999655
task: 1007,2927,3646,4720,3387,2006,3816,2973,1055,4803,1659,4500,2961,4781 | cost: 634.6266089985875
task: 3798,1805,3924,4626,1492,1333,2038,4039,4514,968,4014,2439,654 | cost: 1146.6028175000247
task: 911,2275,4318,4193,3969,670,3062,3617,964 | cost: 1383.6899130001257
task: 3363,4147,2731,4696,2104,2959,3286 | cost: 315.6823275003262
task: 2684,1722 | cost: 117.31833849898976
task: 4930,557,2359,4510,1890,2210,1730 | cost: 292.75180800050293
task: 1289,4587,2533,3394,1418,4028,3703,3485 | cost: 491.5533544999562
task: 2828,3093,3686,3077,3408,4888,2218 | cost: 922.9950469998585
task: 131,131,2897,2696 | cost: 546.4486379996742
task: 178 | cost: 340.2981239996734
task: 4409,4993,3354,4496,144,3164,2033,4460,3182,5061,4012,4027,1171 | cost: 1576.758578999943
task: 4482,3202,2412,3857 | cost: 591.8538989999433
task: 4030,228 | cost: 128.59046199992008
task: 3607,2212,1088,676,2194 | cost: 205.84197500011214
task: 4750,5117,4206,3437,2661,3795,2150,1179,3931 | cost: 444.55608049975126
task: 1551,3762,2587,3296,3298,1463,2492,1033,2812,3728,5006,5045,4505 | cost: 1503.2394905001638
task: 2361,4390,450 | cost: 19.250091000685643
task: 4057,2626,2025,3911,2463,3530,3253 | cost: 277.6118005012904
task: 2801,3718,4466,4377,187,4111 | cost: 1011.4671005003402
task: 3154,1613,3988,4522,4337,2647,1030,2059,3707,1869,3605 | cost: 1696.3600879998921
task: 960,4872,703,2343,4547,676,865,2658,4920 | cost: 561.3659195005312
task: 3392,4524,2810,3416,2832,2096,2067,915,632 | cost: 946.7120659992361
task: 4025,3723 | cost: 108.66467349933373
task: 4144,647,4563,2143,4099,3911,3808,51,1243,655,1602,584,3077,3439 | cost: 1858.2633044998147
task: 3642,4298,4688,2594,4783,2218,1895,4887 | cost: 614.9115919988617
task: 5106,1353,2949,1139,4032,5024,2591,3288,4175,2494,579,2905 | cost: 1247.0433435000814
task: 4686,3283,4784,4412,2811,4397,201,3305 | cost: 1009.2410939996626
task: 5123,4423,4570,4833,2538,2552,3811,186,2939 | cost: 416.29710199958936
task: 2347,954,1686,3724,3808 | cost: 67.253530999551
task: 3770,1562,5031,3719,1905,2782,2737,4750,2738,4237,4618,112 | cost: 997.5566479997724
task: 2088,1437,4100,2445,3564,2143,3962,4765,2252,2131,1935,4807,3022 | cost: 479.4368305001626
task: 2762,1843,2645,3469,4106,1686,4064,4980,1872,635 | cost: 1002.0528599998215
task: 4005,3168,3014,923,3705,4116,86,1000,106,5011,971,2526 | cost: 1847.0459110003503
task: 2531,4712,2481,1442,4671,97,4661,2968,1703,3125,4018,533,2385,3546 | cost: 698.5645144995942
task: 4890,3700,5072,5134,3373,4165,2813,2166,2378,1096,2625,1500,3371,4916 | cost: 417.7702244996908
task: 844 | cost: 24.900884500311804
task: 4515,4712,2529,3443,3586,4083,3233,3473,4553,102,3460,1285 | cost: 676.0320170005798
task: 4367,926,891,1175,3714,4492,3670,556 | cost: 1920.3051740005321
task: 5098,3829,1779,4474,1894,402,3068,4459,3690,1403,4300,4223 | cost: 1037.1847639999032
task: 2954,4870,3542,1180,2175,4904,2798,2200,4044,3986 | cost: 576.3134685003024
task: 4283,3896,3246 | cost: 406.7999694998434
task: 3494,4217,4609,1983,4543,3957,1408,4686,3928,4654,2465,3349,3274,3840,1581 | cost: 1634.2873855010112
task: 2257,3110,1426,3570,4562,2889,146,4999,4301,3476,3129,4383,2907,2904 | cost: 1294.651707000412
task: 4257,2541,2525,1849,2279,4603,2502,4162,5061,2591,4458,378 | cost: 1002.7013195003747
task: 181,4315,2604,1027,2100,4346,163,1040,1765,5033,4441 | cost: 2007.611853500748
task: 4150,3014,632,3604,2331,1711,1950,4278,4187,3127,2679,74 | cost: 699.926630999471
task: 4514 | cost: 79.96131600066292
task: 1910 | cost: 22.66984399921057
task: 4218 | cost: 1.0325435005142936
task: 2127,2924 | cost: 16.039302500757913
task: 560,4915,4420,4644,4328,3882,2807,1988,3398,2435,4102,97 | cost: 682.1780974996727
task: 2467,3867,2926,4587,3713,2246,2374,642,1206,2669,2744 | cost: 615.2713705005226
task: 4359,2145,863,3316,5106,2202,1838,939,930,794,878,3924,4040 | cost: 1180.4551124996578
task: 2897,831,3584 | cost: 226.32859599980293
task: 2709,2285,2818,663,998,742,4058,133,1010,4462,4590,3500,4012 | cost: 1544.225968000319
task: 5035,1369,2705,4552,1431,67,808,3573 | cost: 834.9680664996413
task: 2878,2580,2726,3667,1844,2129,136,514,1298 | cost: 962.3884180000459
task: 4963,4122,937,2734,4789,2228,3404,3083,1075 | cost: 723.64329750053
task: 4643,2019,839 | cost: 58.43216549965291
task: 3766,903,649,4491,976 | cost: 887.5108120000732
task: 5082,1600,4797,1327,2226,4426,4931,89,107,3904,3619,1284 | cost: 2275.2492589988833
task: 2243,2373 | cost: 173.7200749994372
task: 4238,2854,3331,4046,1711,4149,2967,2737,2093,4970,1282 | cost: 922.2239060009088
task: 4953,1720,3479,2710,3634,4096,656,4863,4411,1000,2177,1706,4176 | cost: 465.22910300063813
task: 3004,1659,1123,1844,4816,372,4924,3876 | cost: 333.5808485007874
task: 1735,3888,4585,4776,3362,2819,729,1854,3296,3407 | cost: 1422.333353499198
task: 3664,1233,2475,4560,3808,3857,3115,2387,1863,3584,2465,3701,2881,1541,2871 | cost: 994.0871085000254
task: 1538,3779,1384 | cost: 1569.3360895002115
task: 53,4502,4049,536,2255,3864,2131,879,86,592 | cost: 3479.582812999979
task: 2540,4231,1762,4170,5066,1796,3629,2151,2077,4596,1500,2053 | cost: 713.9628750001066
task: 4619,986,1281,553,1194,3571,3382,2632,3206,4741,1928,4407,2675 | cost: 686.3060084997414
task: 2414 | cost: 75.86108000032254
task: 2322,1288,5038,4738,3101,4417,3665 | cost: 233.53717400004825
task: 1679,1387,2212 | cost: 367.9032125010053
task: 4321,2980,1834,1148,3909,4128,1707,168,2644,3441,2208,3002,3124,5085 | cost: 987.0383875004336
task: 1628,586,1872,4339,592,1550,3361,3455,2627,4823,541 | cost: 2953.1160169999566
task: 4527,3866,4199,1048,148,2940,2139,3290,560,2834,4166,3608,2728,5033 | cost: 777.485973999319
task: 561,2299,2884,1531,4217,3017,1918,5051,1721,3375,3860,4299,685,1608,118 | cost: 1147.856794499603
task: 103,3313,4217,4156 | cost: 173.12562050119595
task: 4701,2914,3332,3204 | cost: 41.88895599963871
task: 3607,5005,1596,4059,5059,2774,3400,3691,3084,5030,3514,4523,2171 | cost: 948.9194015013709
task: 2851,82,2487,4636,5057,1939,2649,590,2737 | cost: 234.46271549983067
task: 4091,1983,3276 | cost: 559.9462694999602
task: 203,3674,2435,585,1571,757,2469 | cost: 1024.2541740008164
task: 3743,2916,3615,2948,4039,4834,4023,125,4515,4777,3291,4327,4402 | cost: 1533.4438330000921
task: 3462,2738,1313,1430,3897,3707,30,2736,3408,3744,1253 | cost: 1346.0064615001102
task: 1566,4689,2689,1686,4567,3922,2627,3273,5032 | cost: 921.1551189991951
task: 4361,1407,4016,5040,424,3621,4373,4982,4589,3455,2638,4806,3510,2046,1277 | cost: 1386.2786949994188
task: 4878,3199,4273,1417,4269,4261 | cost: 73.55866299985792
task: 3359,4391,3438,279,3929,3446,5004,2562 | cost: 650.9259465001378
task: 2990,3920,3826,3163,3324,3590,2713,4214,4916,2060,150,4164,4390,3331 | cost: 597.3250164997808
task: 578,4811,3334,3979 | cost: 133.5849689994575
task: 981,3296,4582 | cost: 422.05181999997876
task: 4829,1201,2767,1732,4478,2911 | cost: 650.2322729993466
task: 2386,2772,3526,4945,1390,87,85,4870,1680,2709,3724,1817,4580,3419,3608 | cost: 710.1934939992134
task: 3838,3376,2525 | cost: 105.65072700046585
task: 3968,4689,2333,3468,2304,3867,5060,3487 | cost: 1404.5775690001392
task: 3710,3091,2719,3161,3391,1408,3187,5120,4593,1570,3806,4021 | cost: 951.4328344994283
task: 4097,643,3981,3351,1454 | cost: 103.90132300108235
task: 1198,3898,397 | cost: 115.1225584999338
task: 3243,2563,4681,4838,3565,2939,4038,2602,2498,2565,3460,4952,4886 | cost: 392.44145749944437
task: 3376,1575,1336,2218,1929,1772 | cost: 797.8664104994095
task: 2271,843,4341,1749,3902 | cost: 282.1405369995773
task: 1143,730,3486,3363,4418,1518,4056,3562,1773,4953,3346,140 | cost: 1047.3821144996691
task: 3312,862,4207,4382,3344,60,3233,1391,3940,2563,761 | cost: 1000.6008934997226
task: 4855,5102,5024,4561,4405,4865,4993,5054,4473,4380,1456,3714 | cost: 480.7056210001974
task: 1040,3760,3632,3522,3527,2906,3850,578,4755,3228,540,4711,3867,2832,2185 | cost: 467.52707450013986
task: 5077,559,2083,2951 | cost: 52.72711450015777
task: 1862 | cost: 33.69417799967778
task: 200,2046 | cost: 86.0770794988639
task: 1274,2587,3186,4924,4896,4181,1610,4966 | cost: 851.1541129992111
task: 4352,833,3560,570,556 | cost: 315.1892960004261
task: 1591,4578,4637 | cost: 93.72133850047248
task: 3464,1294 | cost: 172.38169949905569
task: 1541,3421,3707,615,3960,1719,3015,3905,726,784,3688 | cost: 932.9999680003311
task: 3975,4192,2566 | cost: 63.954346000173246
task: 2153,5075,4703,2898,2677,2801 | cost: 116.29038299997774
task: 3290,3890,551,2926,1288,3984 | cost: 203.88674549940333
task: 1308,2036,4503,1450 | cost: 261.379812000996
task: 2764,3363,1840,3142,574,1959,1048,3212,4057 | cost: 539.8990960002266
task: 750,1020,2726,3579,4282,4702,3198,4563,2423,4466 | cost: 944.7693104993959
task: 3319,1514 | cost: 14.906739999787533
task: 5101 | cost: 0.9626615001252503
task: 4958,3827 | cost: 33.822954499555635
task: 73,3328,4734,3461,2214,1308,3003 | cost: 205.15826649989322
task: 3079,4180,562,3528,2957,4844,1462 | cost: 392.55520299957425
task: 3350,1711,4546,4304 | cost: 131.41334149986506
task: 4700,3442,1322,1735,2233,863,4058,3677,4571,850,2601,672,3356 | cost: 1544.5597469997665
task: 839 | cost: 15.745564999633643
task: 4158,1380,4701,3764,2355,4328,2798,2426 | cost: 751.3320435000423
task: 1564,571,3799,1947,175,4762 | cost: 1260.9553440006493
task: 2589,2230,4243,2187,5090,4120 | cost: 370.65684350000083
task: 1808,2730,3415 | cost: 131.88313899991044
task: 4471,4303 | cost: 419.16608899919083
task: 4368,3765,4541,4318,835,1788,3808,3156,3616 | cost: 1196.606853000958
task: 1170,1559,4653,4840,1811,4413,2983,3533,4472,2501,3143,1506 | cost: 414.4247819995144
task: 4347,4540,4189,4314,2072 | cost: 216.32649499952095
task: 5052,2444,1702,4761,1939,2627,4317,4394,3603,883,932,1616,1824 | cost: 1756.7952114995933
task: 390 | cost: 34.1346129998783
task: 4883,910,1149,1938,1729,915,2787,3303,2232,3162 | cost: 1153.7438180002937
task: 3465,1660,4274,2341,326,2691 | cost: 475.05028349951317
task: 4166,4818,4301,2109,3428,2963,1822 | cost: 373.14045449966216
task: 4211,3822,4304,942,653,4078,4332,4756,464,4744,4218,3991,1026,2386 | cost: 761.0553949998575
task: 3595,113,1390,3709 | cost: 300.4854390001128
task: 4106,4985,2387,1236,2598,3714,4931,3387,4090,3566,4853,3256,3145,2047 | cost: 1067.7666709998448
task: 961,4838,147,2547,2475 | cost: 68.41762000021845
task: 3329,2033,1786,1651,4106,4786,4598,4235,2558,4331,3810,3797,3561,3932 | cost: 746.6166214999248
task: 4780,2407,4316,378,1978 | cost: 692.6097329996992
task: 3462,4324 | cost: 1406.748115499795
task: 2758,1598,651,732,1434,4826,2375,4122,2728,1033,4017,4245,653 | cost: 1173.6561154993979
task: 3095,3940,4073,3826,908,3111,3826 | cost: 243.89412899927265
task: 5030,3379,2233,1858,4199,2004,1214,3647,1971,2282,3153,2809 | cost: 552.0360919999803
task: 1144,2994,4162,473,2281,4804,4956,1396,2753,2206,4849,2249 | cost: 609.3891609998536
task: 979,2943,3329,1855,213,3706,1997,4112,3539,3127,4574 | cost: 668.061919000138
task: 1425,2598,4421,3425,2954,4866,1228,3862,2462,1745 | cost: 585.0724994988923
task: 1620,4115,1956,3993,4223,5070,3151,3778,4623,4950,2885,2987 | cost: 375.3419645008762
task: 1988,2263,4519,2822,1310,4945,1429,4670,1604,1569,3576,1426 | cost: 478.7325260003854
task: 979,1116,1193,2008 | cost: 97.24769900003594
task: 3184,1860,3124,4797,1515,4474,4057,1720,1313,1463,2319 | cost: 462.89446350056096
task: 3357,3059,2324,785 | cost: 317.51359149984637
task: 1782,4900,1081,4401,5131,1183,868 | cost: 1065.8729494998624
task: 3239,1985,5091,2808,1610,4107,3727,2302,3822,3876,4808,3564,4873,4343,1834 | cost: 1620.0319890012906
task: 5034,186,4213 | cost: 275.5752594994192
task: 4449,872,1553,4981,4055,2192,1508,3923,1968 | cost: 2153.234989000339
task: 1585,1955,3162,3162,770,1754 | cost: 786.6613440000947
task: 2834,1502,3667,1754,3247,1367,3209,2731 | cost: 594.6005474997946
task: 4421,3605,2287,571,4236,2397,3463,4492,850,4666 | cost: 739.9036599999818
task: 99,1881,1330,4694,2133,3761,4151,4026,4953 | cost: 736.3327675002438
task: 156,4043,148,1610,2405,4890,4502,4845,986 | cost: 1041.9043450010577
task: 4778,4652 | cost: 29.395538998869597
task: 4014,4841,2725,3778,3828,4850,5089,4999,3021,3676,2169,1925,3553 | cost: 1299.497161500767
